Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
8600000US14539,14539,ZCTA5 14539,71,29,70156,23405,85.9,20.9,71719,37306,0.0,33.0,-,**,0.0,33.0,-,**,0.0,33.0,-,**,0.0,33.0,-,**,0.0,33.0,-,**,14.1,20.9,-,**,0.0,33.0,-,**,85.9,20.9,71719,37306,0.0,33.0,-,**,39.4,29.3,63571,49968,36.6,22.6,99286,88484,23.9,28.0,-,**,64,28,68929,10422,32.8,30.0,-,**,67.2,30.0,69107,14988,56.3,20.5,(X),(X),28.1,27.2,(X),(X),15.6,23.2,(X),(X),7,11,-,**,100.0,100.0,-,**,0.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,14.1,(X),(X),(X),15.6,(X),(X),(X),0.0,(X),(X),(X)
8600000US14541,14541,ZCTA5 14541,939,103,56745,3623,98.9,1.1,56484,3500,0.6,0.8,-,**,0.4,0.6,-,**,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,3.1,2.6,(X),(X),95.8,2.9,56510,3910,4.7,3.4,28529,19066,24.3,4.6,55690,5616,42.0,5.0,71310,5192,29.1,4.6,43958,11598,700,84,58667,7613,36.0,5.9,50667,14523,64.0,5.9,63750,8678,83.4,5.5,68295,5882,9.3,3.9,41094,7082,7.3,4.6,30694,9115,239,61,38083,7662,42.7,12.1,(X),(X),32.6,11.3,(X),(X),10.0,7.7,(X),(X),57.3,12.1,(X),(X),49.8,12.6,(X),(X),7.5,6.1,(X),(X),21.5,(X),(X),(X),22.1,(X),(X),(X),19.7,(X),(X),(X)
8600000US14542,14542,ZCTA5 14542,25,14,(X),(X),100.0,57.0,(X),(X),0.0,57.0,-,**,0.0,57.0,-,**,0.0,57.0,-,**,0.0,57.0,-,**,0.0,57.0,-,**,0.0,57.0,-,**,0.0,57.0,-,**,100.0,57.0,(X),(X),0.0,57.0,(X),(X),0.0,57.0,(X),(X),40.0,31.1,(X),(X),60.0,31.1,(X),(X),15,10,83750,51216,0.0,73.6,-,**,100.0,73.6,83750,51216,66.7,37.8,-,**,0.0,73.6,-,**,33.3,37.8,-,**,10,10,-,**,50.0,50.0,-,**,50.0,50.0,-,**,0.0,90.1,-,**,50.0,50.0,-,**,0.0,90.1,-,**,50.0,50.0,-,**,20.0,(X),(X),(X),33.3,(X),(X),(X),0.0,(X),(X),(X)
8600000US14543,14543,ZCTA5 14543,1238,99,81689,10060,100.0,2.4,81689,10060,0.0,2.4,-,**,0.0,2.4,-,**,0.0,2.4,-,**,0.0,2.4,-,**,0.0,2.4,-,**,0.0,2.4,-,**,4.0,4.9,-,**,96.0,4.9,82500,11073,1.2,0.9,-,**,19.6,4.9,108068,15400,58.8,6.3,81429,17242,20.4,3.9,46250,6771,922,81,95000,8557,35.0,5.7,114013,36602,65.0,5.7,81528,12701,89.9,5.2,(X),(X),5.6,4.1,(X),(X),4.4,3.4,(X),(X),316,106,50924,7686,52.5,18.0,(X),(X),41.8,16.0,(X),(X),10.8,9.1,(X),(X),47.5,18.0,(X),(X),24.4,15.6,(X),(X),23.1,18.1,(X),(X),23.9,(X),(X),(X),23.1,(X),(X),(X),26.3,(X),(X),(X)
8600000US14544,14544,ZCTA5 14544,869,108,56580,5079,99.2,1.1,56745,5146,0.0,3.4,-,**,0.0,3.4,-,**,0.0,3.4,-,**,0.0,3.4,-,**,0.0,3.4,-,**,0.8,1.1,-,**,1.4,2.3,-,**,97.8,2.6,57028,5731,0.6,0.9,-,**,25.3,7.8,55565,5839,45.8,7.3,71800,12724,28.3,6.5,43056,9868,619,111,64432,8035,40.2,9.5,56683,10023,59.8,9.5,71700,6863,83.7,6.3,(X),(X),11.0,5.1,(X),(X),5.3,3.3,(X),(X),250,57,32788,10722,56.4,11.4,(X),(X),51.2,12.1,(X),(X),5.2,5.8,(X),(X),43.6,11.4,(X),(X),31.6,13.1,(X),(X),12.0,6.2,(X),(X),29.5,(X),(X),(X),32.0,(X),(X),(X),23.2,(X),(X),(X)
8600000US14545,14545,ZCTA5 14545,72,21,56667,16428,94.4,8.7,60250,16451,0.0,32.7,-,**,0.0,32.7,-,**,0.0,32.7,-,**,0.0,32.7,-,**,0.0,32.7,-,**,5.6,8.7,-,**,4.2,7.0,-,**,90.3,10.9,60625,18443,0.0,32.7,-,**,23.6,17.8,48750,24223,51.4,19.4,67083,15114,25.0,18.0,23750,10753,45,15,52917,20186,37.8,23.0,47917,42642,62.2,23.0,67500,34864,91.1,13.7,54583,16317,0.0,42.5,-,**,8.9,13.7,-,**,27,17,60125,56359,22.2,29.6,(X),(X),22.2,29.6,(X),(X),0.0,54.8,(X),(X),77.8,29.6,(X),(X),63.0,32.3,(X),(X),14.8,20.2,(X),(X),15.3,(X),(X),(X),24.4,(X),(X),(X),0.0,(X),(X),(X)
8600000US14546,14546,ZCTA5 14546,2046,137,56974,8117,91.5,4.3,62216,6729,6.2,3.8,38802,15164,0.0,1.5,-,**,0.5,0.6,-,**,0.0,1.5,-,**,0.6,1.0,-,**,1.1,1.7,-,**,2.3,2.4,13387,1734,89.8,4.4,62873,5912,4.3,2.4,(X),(X),28.1,4.4,(X),(X),47.6,4.9,(X),(X),20.1,4.5,(X),(X),1335,136,69442,6179,39.0,5.9,60227,8837,61.0,5.9,75066,11089,73.9,7.0,84559,8860,21.3,6.6,38571,16053,4.9,3.6,64940,19293,711,154,38315,10761,43.3,11.0,30741,7036,38.4,11.3,27330,5861,4.9,4.5,62986,22498,56.7,11.0,43750,12852,41.2,10.9,37663,21019,15.5,8.5,81250,40818,25.2,(X),(X),(X),28.0,(X),(X),(X),19.8,(X),(X),(X)
8600000US14548,14548,ZCTA5 14548,1549,110,55170,12180,98.5,1.8,54464,11630,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,1.5,1.8,65500,52291,1.1,1.3,-,**,97.4,2.2,55795,11724,3.0,2.3,(X),(X),18.6,6.0,(X),(X),52.9,6.8,(X),(X),25.5,5.5,(X),(X),1026,100,61866,7157,33.5,7.4,47381,19097,66.5,7.4,74286,15988,75.6,7.7,74167,11200,13.4,4.6,28250,12122,11.0,6.0,43969,8712,523,115,23750,8274,57.2,11.8,(X),(X),47.4,11.7,(X),(X),9.8,6.0,(X),(X),42.8,11.8,(X),(X),31.9,11.6,(X),(X),10.9,11.3,(X),(X),26.0,(X),(X),(X),30.7,(X),(X),(X),16.1,(X),(X),(X)
8600000US14549,14549,ZCTA5 14549,14,10,31944,31686,100.0,76.1,31944,31686,0.0,76.1,-,**,0.0,76.1,-,**,0.0,76.1,-,**,0.0,76.1,-,**,0.0,76.1,-,**,0.0,76.1,-,**,0.0,76.1,-,**,100.0,76.1,31944,31686,0.0,76.1,-,**,0.0,76.1,-,**,64.3,39.7,-,**,35.7,39.7,-,**,9,10,-,**,44.4,55.6,-,**,55.6,55.6,-,**,55.6,55.6,-,**,44.4,55.6,-,**,0.0,95.0,-,**,5,7,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,28.6,(X),(X),(X),44.4,(X),(X),(X),0.0,(X),(X),(X)
8600000US14550,14550,ZCTA5 14550,707,81,54375,9203,99.2,1.2,54653,9486,0.0,4.2,-,**,0.8,1.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,99.2,1.2,54653,9486,1.4,1.8,-,**,25.9,5.3,51625,12005,45.5,6.5,74167,21196,27.2,5.7,37500,22817,454,58,73056,6126,44.5,8.0,70278,15356,55.5,8.0,77143,22914,76.0,6.5,(X),(X),17.6,5.7,(X),(X),6.4,3.9,(X),(X),253,70,24519,9607,52.6,14.0,(X),(X),48.6,13.4,(X),(X),4.0,3.3,(X),(X),47.4,14.0,(X),(X),30.0,13.6,(X),(X),17.4,11.1,(X),(X),28.4,(X),(X),(X),26.4,(X),(X),(X),28.9,(X),(X),(X)
8600000US14551,14551,ZCTA5 14551,2154,169,47561,5664,85.8,4.6,50044,5015,8.2,3.1,22067,8359,1.2,1.1,(X),(X),0.1,0.3,-,**,0.0,1.4,-,**,2.4,2.8,60875,14758,2.2,1.7,110192,86541,5.9,3.5,60031,41414,83.5,5.1,50276,4668,4.7,3.0,20658,9954,26.7,5.1,50806,11478,44.2,5.2,58611,16634,24.3,4.4,35217,8737,1564,148,51630,5459,40.5,6.9,44000,20501,59.5,6.9,61875,10793,68.9,6.3,(X),(X),23.4,5.9,(X),(X),7.7,4.1,(X),(X),590,115,32750,7392,45.3,8.7,29327,6674,34.7,8.2,23750,4041,10.5,5.8,57143,32918,54.7,8.7,36050,10065,43.1,9.0,23438,21690,11.7,6.9,91513,20879,25.7,(X),(X),(X),27.9,(X),(X),(X),18.6,(X),(X),(X)
8600000US14555,14555,ZCTA5 14555,488,75,49750,10139,97.1,3.2,50500,9683,0.8,1.5,-,**,0.2,0.5,-,**,0.4,1.0,-,**,0.0,6.0,-,**,0.0,6.0,-,**,1.4,2.2,-,**,0.0,6.0,-,**,97.1,3.2,50500,9683,1.2,1.4,-,**,23.8,9.1,38000,20065,32.0,7.3,67500,37396,43.0,10.0,39750,10538,291,51,58958,13860,35.4,9.8,47750,27928,64.6,9.8,69063,22593,77.7,11.4,(X),(X),19.9,11.4,(X),(X),2.4,2.9,(X),(X),197,62,34460,3111,46.2,16.5,(X),(X),30.5,13.9,(X),(X),15.7,10.0,(X),(X),53.8,16.5,(X),(X),51.8,17.2,(X),(X),2.0,2.9,(X),(X),23.6,(X),(X),(X),21.0,(X),(X),(X),22.8,(X),(X),(X)
8600000US14559,14559,ZCTA5 14559,6961,236,74260,5714,96.1,1.6,75040,6075,1.7,1.0,107734,55359,0.1,0.2,-,**,0.8,0.8,(X),(X),0.0,0.4,-,**,0.2,0.2,-,**,1.1,0.9,52593,4134,2.6,1.4,80407,73542,93.9,2.0,74669,5620,0.8,0.7,(X),(X),28.0,2.4,(X),(X),45.7,2.9,(X),(X),25.5,2.0,(X),(X),5263,259,89082,8626,40.3,3.2,99398,17820,59.7,3.2,86099,8573,82.3,3.4,97876,4242,13.1,3.1,56719,18087,4.6,1.8,61071,14510,1698,239,32208,6456,59.0,7.8,27055,7010,52.0,7.7,25241,3520,7.0,4.8,105457,13866,41.0,7.8,48167,18074,35.5,8.0,44750,22191,5.5,3.7,55104,50323,29.9,(X),(X),(X),31.1,(X),(X),(X),22.9,(X),(X),(X)
8600000US14560,14560,ZCTA5 14560,832,97,54875,6952,99.3,1.1,54688,6699,0.0,3.5,-,**,0.0,3.5,-,**,0.0,3.5,-,**,0.0,3.5,-,**,0.7,1.1,-,**,0.0,3.5,-,**,0.7,1.1,-,**,99.3,1.1,54688,6699,1.9,2.6,-,**,22.7,5.4,72054,15372,52.4,7.2,53468,8640,23.0,5.3,50417,19964,545,76,66042,11751,36.0,8.3,61667,34407,64.0,8.3,66875,10081,86.1,5.5,75313,12413,5.1,3.0,48750,26354,8.8,5.2,46500,22361,287,78,37625,12463,48.4,13.4,(X),(X),39.0,12.4,(X),(X),9.4,5.3,(X),(X),51.6,13.4,(X),(X),32.1,12.9,(X),(X),19.5,10.3,(X),(X),19.8,(X),(X),(X),20.2,(X),(X),(X),19.2,(X),(X),(X)
8600000US14561,14561,ZCTA5 14561,1090,108,64535,6615,100.0,2.7,64535,6615,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.4,0.7,-,**,99.6,0.7,64419,6479,1.3,1.5,-,**,26.4,6.3,65750,19763,56.3,7.7,66111,25104,16.0,4.7,47083,24176,790,101,68750,25205,39.9,9.4,76094,31767,60.1,9.4,66172,24272,80.5,8.8,(X),(X),9.0,5.4,(X),(X),10.5,7.5,(X),(X),300,71,51500,11529,57.0,13.1,51208,12769,40.3,13.0,32750,24441,16.7,12.1,64286,44427,43.0,13.1,53958,30840,29.3,12.4,40263,2517,13.7,11.2,64514,44193,30.1,(X),(X),(X),32.0,(X),(X),(X),22.7,(X),(X),(X)
8600000US14564,14564,ZCTA5 14564,5796,178,86336,9351,97.0,1.3,86904,9801,0.8,0.7,(X),(X),0.0,0.5,-,**,1.1,0.8,(X),(X),0.0,0.5,-,**,0.3,0.4,-,**,0.8,0.6,(X),(X),2.2,1.5,102225,30802,94.8,2.0,83793,9461,1.1,1.0,52685,36681,26.8,3.6,118389,15349,44.0,3.1,93480,14208,28.1,3.6,46019,16345,4231,212,111631,13765,44.8,3.9,136168,14770,55.2,3.9,91860,12730,85.9,4.1,(X),(X),5.7,2.2,(X),(X),8.4,4.4,(X),(X),1565,271,34145,8232,60.6,10.1,(X),(X),58.2,9.9,(X),(X),2.4,2.4,(X),(X),39.4,10.1,(X),(X),31.9,10.0,(X),(X),7.4,7.8,(X),(X),26.4,(X),(X),(X),25.9,(X),(X),(X),27.3,(X),(X),(X)
8600000US14568,14568,ZCTA5 14568,2134,141,74938,9540,96.3,3.3,77237,8637,0.0,1.4,-,**,0.5,0.7,-,**,0.2,0.4,-,**,0.0,1.4,-,**,2.1,2.9,-,**,0.9,1.1,-,**,3.1,3.3,-,**,95.2,3.6,76480,9121,1.4,1.0,49167,32585,39.9,4.7,80244,8469,43.8,4.8,83315,6283,14.9,3.1,40655,14777,1746,128,81942,3444,50.6,5.7,83143,4514,49.4,5.7,78523,14513,84.5,5.1,(X),(X),9.3,4.3,(X),(X),6.2,3.6,(X),(X),388,130,31765,21326,45.6,15.3,35139,23173,28.1,12.3,28207,10471,17.5,13.0,56250,5126,54.4,15.3,29191,27880,32.2,14.0,21838,7346,22.2,15.5,49943,15346,25.1,(X),(X),(X),24.7,(X),(X),(X),25.0,(X),(X),(X)
8600000US14569,14569,ZCTA5 14569,2667,162,46250,6751,99.5,0.6,46447,7064,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,0.5,0.6,21250,944,0.4,0.5,-,**,99.1,0.8,46419,6999,2.1,1.4,(X),(X),27.7,4.8,(X),(X),42.2,5.3,(X),(X),28.0,4.0,(X),(X),1654,120,60719,5502,43.5,6.1,49444,18098,56.5,6.1,72167,13985,70.9,6.7,(X),(X),21.5,7.3,(X),(X),7.6,3.7,(X),(X),1013,189,23181,3722,70.2,10.5,(X),(X),58.9,13.1,(X),(X),11.3,8.4,(X),(X),29.8,10.5,(X),(X),26.9,10.2,(X),(X),3.0,2.9,(X),(X),26.9,(X),(X),(X),30.6,(X),(X),(X),17.6,(X),(X),(X)
8600000US14571,14571,ZCTA5 14571,502,112,46900,13910,88.8,9.4,53947,7909,5.0,6.9,-,**,6.2,7.7,-,**,0.0,5.8,-,**,0.0,5.8,-,**,0.0,5.8,-,**,0.0,5.8,-,**,0.0,5.8,-,**,88.8,9.4,53947,7909,0.0,5.8,-,**,23.9,12.8,55435,29201,42.4,13.4,56875,6952,33.7,12.0,37543,12709,327,94,53651,8276,29.1,16.0,(X),(X),70.9,16.0,(X),(X),87.8,13.1,(X),(X),12.2,13.1,(X),(X),0.0,8.8,(X),(X),175,73,44036,11298,48.6,22.3,24826,12515,41.7,21.5,24410,1790,6.9,9.3,-,**,51.4,22.3,47000,19339,38.9,22.9,47250,18974,12.6,15.2,-,**,27.9,(X),(X),(X),28.4,(X),(X),(X),26.9,(X),(X),(X)
8600000US14572,14572,ZCTA5 14572,2185,128,41784,3773,96.9,2.2,42587,4704,1.7,1.9,-,**,0.1,0.2,-,**,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,1.3,1.1,(X),(X),0.1,0.3,-,**,96.8,2.2,42674,4857,1.2,1.0,40673,11421,28.3,4.2,47500,18038,46.5,4.4,46818,13873,24.0,2.6,33750,4052,1484,109,52958,3378,42.0,5.7,50586,17174,58.0,5.7,57545,8013,70.6,6.1,62273,8951,16.5,4.1,24208,9601,12.9,5.0,52039,9879,701,114,23268,3304,55.6,9.2,(X),(X),48.6,8.9,(X),(X),7.0,4.1,(X),(X),44.4,9.2,(X),(X),39.5,9.6,(X),(X),4.9,3.0,(X),(X),23.0,(X),(X),(X),25.9,(X),(X),(X),16.5,(X),(X),(X)
8600000US14580,14580,ZCTA5 14580,20307,377,71899,3813,95.0,1.1,72017,3781,1.0,0.4,80881,21040,0.1,0.1,-,**,2.7,0.8,68375,20652,0.0,0.1,-,**,0.4,0.4,(X),(X),0.8,0.4,(X),(X),1.7,0.5,49417,32912,93.8,1.1,72349,3611,2.3,0.8,36797,28518,27.2,1.5,87078,7385,41.2,1.7,88311,6071,29.3,1.5,41523,3675,13962,376,89253,4682,42.5,2.0,98665,5449,57.5,2.0,81482,3423,83.8,1.9,95639,3057,12.5,1.7,50000,8659,3.7,1.2,72870,26668,6345,447,36840,2704,56.9,4.0,33433,4456,51.3,4.0,30196,6044,5.7,2.1,86429,10905,43.1,4.0,46239,5233,33.2,3.5,36107,10545,9.9,2.8,69866,22338,27.5,(X),(X),(X),26.6,(X),(X),(X),29.0,(X),(X),(X)
8600000US14585,14585,ZCTA5 14585,61,18,42188,21064,100.0,36.3,42188,21064,0.0,36.3,-,**,0.0,36.3,-,**,0.0,36.3,-,**,0.0,36.3,-,**,0.0,36.3,-,**,0.0,36.3,-,**,0.0,36.3,-,**,100.0,36.3,42188,21064,0.0,36.3,-,**,6.6,10.5,-,**,36.1,25.9,47917,26650,57.4,24.6,52813,48420,19,13,55313,43333,0.0,65.4,-,**,100.0,65.4,55313,43333,100.0,65.4,55313,43333,0.0,65.4,-,**,0.0,65.4,-,**,42,17,31875,22644,69.0,23.6,(X),(X),69.0,23.6,(X),(X),0.0,44.0,(X),(X),31.0,23.6,(X),(X),31.0,23.6,(X),(X),0.0,44.0,(X),(X),19.7,(X),(X),(X),21.1,(X),(X),(X),19.0,(X),(X),(X)
8600000US14586,14586,ZCTA5 14586,4244,208,77188,8120,81.5,3.7,73654,10862,8.6,2.5,81767,10292,0.6,0.5,-,**,5.2,2.7,(X),(X),0.0,0.7,-,**,1.5,1.4,124643,72563,2.6,1.8,(X),(X),4.2,2.0,101442,52979,78.1,3.8,72708,11259,6.3,2.9,(X),(X),41.0,4.6,(X),(X),35.9,4.3,(X),(X),16.7,2.7,(X),(X),2801,245,88774,9469,53.8,5.4,86198,9700,46.2,5.4,93427,14188,76.7,5.5,(X),(X),19.7,5.3,(X),(X),3.6,2.1,(X),(X),1443,247,34451,9799,60.2,9.5,(X),(X),43.3,8.7,(X),(X),16.8,7.0,(X),(X),39.8,9.5,(X),(X),26.1,10.2,(X),(X),13.8,6.9,(X),(X),27.0,(X),(X),(X),28.4,(X),(X),(X),24.4,(X),(X),(X)
