Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars)
8600000US14546,14546,ZCTA5 14546,29269,2045
8600000US14548,14548,ZCTA5 14548,28085,2587
8600000US14549,14549,ZCTA5 14549,31638,10614
8600000US14550,14550,ZCTA5 14550,33109,16516
8600000US14551,14551,ZCTA5 14551,20987,1924
8600000US14555,14555,ZCTA5 14555,26924,3622
8600000US14559,14559,ZCTA5 14559,33242,1665
8600000US14560,14560,ZCTA5 14560,27805,3356
8600000US14561,14561,ZCTA5 14561,29932,4511
8600000US14564,14564,ZCTA5 14564,49324,5555
8600000US14568,14568,ZCTA5 14568,30549,2407
8600000US14569,14569,ZCTA5 14569,26575,2946
8600000US14571,14571,ZCTA5 14571,32193,7616
8600000US14572,14572,ZCTA5 14572,24486,1823
8600000US14580,14580,ZCTA5 14580,35870,1183
8600000US14585,14585,ZCTA5 14585,37967,10839
8600000US14586,14586,ZCTA5 14586,31027,3039
8600000US14588,14588,ZCTA5 14588,8560,4138
8600000US14589,14589,ZCTA5 14589,26209,1713
8600000US14590,14590,ZCTA5 14590,23429,1903
8600000US14591,14591,ZCTA5 14591,27451,2150
8600000US14592,14592,ZCTA5 14592,38230,14562
8600000US14604,14604,ZCTA5 14604,26707,6382
8600000US14605,14605,ZCTA5 14605,11937,1357
8600000US14606,14606,ZCTA5 14606,20810,1027
8600000US14607,14607,ZCTA5 14607,34295,2403
8600000US14608,14608,ZCTA5 14608,14128,1021
8600000US14609,14609,ZCTA5 14609,22824,1173
8600000US14610,14610,ZCTA5 14610,45915,4154
8600000US14611,14611,ZCTA5 14611,14053,810
8600000US14612,14612,ZCTA5 14612,32265,1499
8600000US14613,14613,ZCTA5 14613,15846,1124
8600000US14614,14614,ZCTA5 14614,8376,3412
8600000US14615,14615,ZCTA5 14615,21235,1152
8600000US14616,14616,ZCTA5 14616,26269,1311
8600000US14617,14617,ZCTA5 14617,32700,1285
8600000US14618,14618,ZCTA5 14618,47799,3318
8600000US14619,14619,ZCTA5 14619,20341,3688
8600000US14620,14620,ZCTA5 14620,28250,1727
8600000US14621,14621,ZCTA5 14621,14349,688
8600000US14622,14622,ZCTA5 14622,29532,1623
8600000US14623,14623,ZCTA5 14623,22800,1424
8600000US14624,14624,ZCTA5 14624,28976,1037
8600000US14625,14625,ZCTA5 14625,38862,2719
8600000US14626,14626,ZCTA5 14626,30810,1069
8600000US14627,14627,ZCTA5 14627,11086,2385
8600000US14701,14701,ZCTA5 14701,21075,723
8600000US14706,14706,ZCTA5 14706,26085,1832
8600000US14707,14707,ZCTA5 14707,25661,4274
8600000US14708,14708,ZCTA5 14708,23412,3880
8600000US14709,14709,ZCTA5 14709,22166,2957
8600000US14710,14710,ZCTA5 14710,27553,2114
8600000US14711,14711,ZCTA5 14711,17773,1857
8600000US14712,14712,ZCTA5 14712,33036,6948
8600000US14714,14714,ZCTA5 14714,21504,2724
8600000US14715,14715,ZCTA5 14715,21039,2142
8600000US14716,14716,ZCTA5 14716,15791,1326
8600000US14717,14717,ZCTA5 14717,26038,3611
8600000US14718,14718,ZCTA5 14718,22682,2166
8600000US14719,14719,ZCTA5 14719,23433,2244
8600000US14720,14720,ZCTA5 14720,23588,4954
8600000US14721,14721,ZCTA5 14721,17305,4387
8600000US14722,14722,ZCTA5 14722,41091,12073
8600000US14723,14723,ZCTA5 14723,23458,2274
8600000US14724,14724,ZCTA5 14724,25017,3302
8600000US14726,14726,ZCTA5 14726,12180,1875
8600000US14727,14727,ZCTA5 14727,26848,2680
8600000US14728,14728,ZCTA5 14728,29424,8447
8600000US14729,14729,ZCTA5 14729,35507,5802
8600000US14731,14731,ZCTA5 14731,37816,4403
8600000US14732,14732,ZCTA5 14732,23081,4243
8600000US14733,14733,ZCTA5 14733,21729,1729
8600000US14735,14735,ZCTA5 14735,20411,2347
8600000US14736,14736,ZCTA5 14736,25368,9163
8600000US14737,14737,ZCTA5 14737,21338,1495
8600000US14738,14738,ZCTA5 14738,27036,2355
8600000US14739,14739,ZCTA5 14739,19525,2018
8600000US14740,14740,ZCTA5 14740,26092,3575
8600000US14741,14741,ZCTA5 14741,24062,2049
8600000US14742,14742,ZCTA5 14742,30273,8557
8600000US14743,14743,ZCTA5 14743,21564,2259
8600000US14744,14744,ZCTA5 14744,14351,1370
8600000US14747,14747,ZCTA5 14747,23037,2411
8600000US14748,14748,ZCTA5 14748,16280,2859
8600000US14750,14750,ZCTA5 14750,32531,4141
8600000US14752,14752,ZCTA5 14752,23723,10584
8600000US14753,14753,ZCTA5 14753,21842,2578
8600000US14754,14754,ZCTA5 14754,23143,2771
8600000US14755,14755,ZCTA5 14755,21894,1303
8600000US14756,14756,ZCTA5 14756,31917,11549
8600000US14757,14757,ZCTA5 14757,31404,9170
8600000US14760,14760,ZCTA5 14760,25786,1484
8600000US14767,14767,ZCTA5 14767,18320,2035
8600000US14769,14769,ZCTA5 14769,21480,3785
8600000US14770,14770,ZCTA5 14770,26622,3025
8600000US14772,14772,ZCTA5 14772,19716,1704
8600000US14774,14774,ZCTA5 14774,23063,5008
8600000US14775,14775,ZCTA5 14775,21900,2699
8600000US14777,14777,ZCTA5 14777,24984,4321
8600000US14778,14778,ZCTA5 14778,3012,406
8600000US14779,14779,ZCTA5 14779,17415,898
8600000US14781,14781,ZCTA5 14781,20891,1996
8600000US14782,14782,ZCTA5 14782,18730,1818
8600000US14783,14783,ZCTA5 14783,18506,3892
8600000US14784,14784,ZCTA5 14784,21027,3527
8600000US14787,14787,ZCTA5 14787,24504,2533
8600000US14788,14788,ZCTA5 14788,36852,13376
8600000US14801,14801,ZCTA5 14801,20804,1328
8600000US14802,14802,ZCTA5 14802,8328,1281
8600000US14803,14803,ZCTA5 14803,29719,4395
8600000US14804,14804,ZCTA5 14804,26466,2516
8600000US14805,14805,ZCTA5 14805,24994,3218
8600000US14806,14806,ZCTA5 14806,24806,2639
8600000US14807,14807,ZCTA5 14807,24605,2000
8600000US14808,14808,ZCTA5 14808,24375,6566
8600000US14809,14809,ZCTA5 14809,24243,3181
8600000US14810,14810,ZCTA5 14810,23420,2466
8600000US14812,14812,ZCTA5 14812,22991,2047
8600000US14813,14813,ZCTA5 14813,23171,2709
8600000US14814,14814,ZCTA5 14814,27644,4040
8600000US14815,14815,ZCTA5 14815,31608,8141
8600000US14816,14816,ZCTA5 14816,27068,7460
8600000US14817,14817,ZCTA5 14817,25104,3701
8600000US14818,14818,ZCTA5 14818,27903,3981
8600000US14819,14819,ZCTA5 14819,18120,5712
8600000US14820,14820,ZCTA5 14820,20953,3164
8600000US14821,14821,ZCTA5 14821,27179,3510
8600000US14822,14822,ZCTA5 14822,18535,4456
8600000US14823,14823,ZCTA5 14823,21558,1518
8600000US14824,14824,ZCTA5 14824,23358,5572
8600000US14825,14825,ZCTA5 14825,28259,3782
8600000US14826,14826,ZCTA5 14826,23059,2517
8600000US14827,14827,ZCTA5 14827,17650,16801
8600000US14830,14830,ZCTA5 14830,34070,2533
8600000US14836,14836,ZCTA5 14836,29216,3889
8600000US14837,14837,ZCTA5 14837,26540,3296
8600000US14838,14838,ZCTA5 14838,26771,2172
8600000US14839,14839,ZCTA5 14839,20691,4395
8600000US14840,14840,ZCTA5 14840,36982,3728
8600000US14841,14841,ZCTA5 14841,45210,21670
8600000US14842,14842,ZCTA5 14842,27287,9125
8600000US14843,14843,ZCTA5 14843,22411,1285
8600000US14845,14845,ZCTA5 14845,33011,1663
8600000US14846,14846,ZCTA5 14846,23768,3213
8600000US14847,14847,ZCTA5 14847,25929,2912
8600000US14850,14850,ZCTA5 14850,28657,1119
8600000US14853,14853,ZCTA5 14853,2224,455
8600000US14854,14854,ZCTA5 14854,56657,13063
8600000US14855,14855,ZCTA5 14855,17485,3682
8600000US14856,14856,ZCTA5 14856,11596,7169
8600000US14858,14858,ZCTA5 14858,24116,3106
8600000US14859,14859,ZCTA5 14859,29289,5904
8600000US14860,14860,ZCTA5 14860,27017,3391
8600000US14861,14861,ZCTA5 14861,26686,3449
8600000US14864,14864,ZCTA5 14864,26642,7742
8600000US14865,14865,ZCTA5 14865,21128,2434
8600000US14867,14867,ZCTA5 14867,26884,2951
8600000US14869,14869,ZCTA5 14869,25283,2590
8600000US14870,14870,ZCTA5 14870,35266,3982
8600000US14871,14871,ZCTA5 14871,30439,2923
8600000US14872,14872,ZCTA5 14872,30976,6428
8600000US14873,14873,ZCTA5 14873,23086,2420
8600000US14874,14874,ZCTA5 14874,25058,5586
8600000US14877,14877,ZCTA5 14877,25613,7226
8600000US14878,14878,ZCTA5 14878,29408,7481
8600000US14879,14879,ZCTA5 14879,24480,3413
8600000US14880,14880,ZCTA5 14880,24294,2482
8600000US14881,14881,ZCTA5 14881,41685,18897
8600000US14882,14882,ZCTA5 14882,43974,9965
8600000US14883,14883,ZCTA5 14883,23624,2900
8600000US14884,14884,ZCTA5 14884,33432,4749
8600000US14885,14885,ZCTA5 14885,18306,2358
8600000US14886,14886,ZCTA5 14886,31324,2742
8600000US14889,14889,ZCTA5 14889,24935,3456
8600000US14891,14891,ZCTA5 14891,24158,2045
8600000US14892,14892,ZCTA5 14892,25462,2077
8600000US14894,14894,ZCTA5 14894,21778,2833
8600000US14895,14895,ZCTA5 14895,24006,1434
8600000US14897,14897,ZCTA5 14897,21592,2401
8600000US14898,14898,ZCTA5 14898,17985,2203
8600000US14901,14901,ZCTA5 14901,14641,996
8600000US14903,14903,ZCTA5 14903,31219,4705
8600000US14904,14904,ZCTA5 14904,20398,1282
8600000US14905,14905,ZCTA5 14905,34985,3904
