Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars)
8600000US14555,14555,ZCTA5 14555,29094,4789
8600000US14559,14559,ZCTA5 14559,33248,2028
8600000US14560,14560,ZCTA5 14560,28139,3629
8600000US14561,14561,ZCTA5 14561,31438,4537
8600000US14564,14564,ZCTA5 14564,51920,6604
8600000US14568,14568,ZCTA5 14568,34804,3129
8600000US14569,14569,ZCTA5 14569,29274,3463
8600000US14571,14571,ZCTA5 14571,29715,7947
8600000US14572,14572,ZCTA5 14572,26058,1699
8600000US14580,14580,ZCTA5 14580,37292,1018
8600000US14585,14585,ZCTA5 14585,35004,8360
8600000US14586,14586,ZCTA5 14586,31576,3177
8600000US14588,14588,ZCTA5 14588,9116,3575
8600000US14589,14589,ZCTA5 14589,28357,3248
8600000US14590,14590,ZCTA5 14590,23271,1936
8600000US14591,14591,ZCTA5 14591,27933,2459
8600000US14592,14592,ZCTA5 14592,35918,8726
8600000US14604,14604,ZCTA5 14604,28412,6204
8600000US14605,14605,ZCTA5 14605,15557,3602
8600000US14606,14606,ZCTA5 14606,22275,1143
8600000US14607,14607,ZCTA5 14607,36275,2860
8600000US14608,14608,ZCTA5 14608,15125,1103
8600000US14609,14609,ZCTA5 14609,22943,1044
8600000US14610,14610,ZCTA5 14610,47188,4691
8600000US14611,14611,ZCTA5 14611,14305,980
8600000US14612,14612,ZCTA5 14612,33949,2632
8600000US14613,14613,ZCTA5 14613,15823,1078
8600000US14614,14614,ZCTA5 14614,9276,3375
8600000US14615,14615,ZCTA5 14615,22779,2323
8600000US14616,14616,ZCTA5 14616,27022,1369
8600000US14617,14617,ZCTA5 14617,33807,1469
8600000US14618,14618,ZCTA5 14618,47992,3109
8600000US14619,14619,ZCTA5 14619,21844,3666
8600000US14620,14620,ZCTA5 14620,29257,1661
8600000US14621,14621,ZCTA5 14621,14854,677
8600000US14622,14622,ZCTA5 14622,30370,2122
8600000US14623,14623,ZCTA5 14623,23483,1466
8600000US14624,14624,ZCTA5 14624,30638,1152
8600000US14625,14625,ZCTA5 14625,40413,2553
8600000US14626,14626,ZCTA5 14626,31254,1149
8600000US14627,14627,ZCTA5 14627,12970,2318
8600000US14701,14701,ZCTA5 14701,21440,795
8600000US14706,14706,ZCTA5 14706,27308,1617
8600000US14707,14707,ZCTA5 14707,33168,8453
8600000US14708,14708,ZCTA5 14708,19509,4467
8600000US14709,14709,ZCTA5 14709,27618,5621
8600000US14710,14710,ZCTA5 14710,28048,2159
8600000US14711,14711,ZCTA5 14711,18270,1889
8600000US14712,14712,ZCTA5 14712,34606,6336
8600000US14714,14714,ZCTA5 14714,23340,2895
8600000US14715,14715,ZCTA5 14715,19806,1858
8600000US14716,14716,ZCTA5 14716,16676,1448
8600000US14717,14717,ZCTA5 14717,25438,4280
8600000US14718,14718,ZCTA5 14718,25425,2498
8600000US14719,14719,ZCTA5 14719,23540,2412
8600000US14720,14720,ZCTA5 14720,23728,4567
8600000US14721,14721,ZCTA5 14721,19936,4129
8600000US14722,14722,ZCTA5 14722,43857,12593
8600000US14723,14723,ZCTA5 14723,24391,2168
8600000US14724,14724,ZCTA5 14724,22332,3013
8600000US14726,14726,ZCTA5 14726,14156,1988
8600000US14727,14727,ZCTA5 14727,28667,3376
8600000US14728,14728,ZCTA5 14728,31285,9423
8600000US14729,14729,ZCTA5 14729,35231,6554
8600000US14731,14731,ZCTA5 14731,36840,4111
8600000US14732,14732,ZCTA5 14732,20550,4020
8600000US14733,14733,ZCTA5 14733,20472,2117
8600000US14735,14735,ZCTA5 14735,20066,2214
8600000US14736,14736,ZCTA5 14736,27832,10686
8600000US14737,14737,ZCTA5 14737,22528,1742
8600000US14738,14738,ZCTA5 14738,26570,3091
8600000US14739,14739,ZCTA5 14739,21394,2060
8600000US14740,14740,ZCTA5 14740,25474,3079
8600000US14741,14741,ZCTA5 14741,25668,2776
8600000US14742,14742,ZCTA5 14742,25747,7704
8600000US14743,14743,ZCTA5 14743,24278,2213
8600000US14744,14744,ZCTA5 14744,15307,1861
8600000US14747,14747,ZCTA5 14747,28528,7418
8600000US14748,14748,ZCTA5 14748,17097,2649
8600000US14750,14750,ZCTA5 14750,37381,5104
8600000US14752,14752,ZCTA5 14752,24106,9922
8600000US14753,14753,ZCTA5 14753,21334,2214
8600000US14754,14754,ZCTA5 14754,23938,2756
8600000US14755,14755,ZCTA5 14755,23077,1884
8600000US14756,14756,ZCTA5 14756,31904,11930
8600000US14757,14757,ZCTA5 14757,25714,3729
8600000US14760,14760,ZCTA5 14760,27467,1786
8600000US14767,14767,ZCTA5 14767,20638,3185
8600000US14769,14769,ZCTA5 14769,21662,3220
8600000US14770,14770,ZCTA5 14770,27585,2408
8600000US14772,14772,ZCTA5 14772,20933,1476
8600000US14774,14774,ZCTA5 14774,22823,7662
8600000US14775,14775,ZCTA5 14775,27160,7405
8600000US14777,14777,ZCTA5 14777,24925,3472
8600000US14778,14778,ZCTA5 14778,2750,420
8600000US14779,14779,ZCTA5 14779,18017,1022
8600000US14781,14781,ZCTA5 14781,20653,1677
8600000US14782,14782,ZCTA5 14782,19159,1777
8600000US14783,14783,ZCTA5 14783,23229,11502
8600000US14784,14784,ZCTA5 14784,23595,5183
8600000US14787,14787,ZCTA5 14787,24918,2513
8600000US14788,14788,ZCTA5 14788,34778,18419
8600000US14801,14801,ZCTA5 14801,21969,1373
8600000US14802,14802,ZCTA5 14802,8326,1450
8600000US14803,14803,ZCTA5 14803,28428,3375
8600000US14804,14804,ZCTA5 14804,27789,2552
8600000US14805,14805,ZCTA5 14805,26594,5931
8600000US14806,14806,ZCTA5 14806,24360,2556
8600000US14807,14807,ZCTA5 14807,24944,1997
8600000US14808,14808,ZCTA5 14808,28739,7556
8600000US14809,14809,ZCTA5 14809,25659,3360
8600000US14810,14810,ZCTA5 14810,24387,2541
8600000US14812,14812,ZCTA5 14812,23339,1842
8600000US14813,14813,ZCTA5 14813,23664,2679
8600000US14814,14814,ZCTA5 14814,33488,5163
8600000US14815,14815,ZCTA5 14815,30834,6957
8600000US14816,14816,ZCTA5 14816,30071,10121
8600000US14817,14817,ZCTA5 14817,23683,4154
8600000US14818,14818,ZCTA5 14818,28858,2751
8600000US14819,14819,ZCTA5 14819,18897,6198
8600000US14820,14820,ZCTA5 14820,21810,3206
8600000US14821,14821,ZCTA5 14821,29492,5713
8600000US14822,14822,ZCTA5 14822,19265,3984
8600000US14823,14823,ZCTA5 14823,26337,5589
8600000US14824,14824,ZCTA5 14824,25186,5574
8600000US14825,14825,ZCTA5 14825,31143,4413
8600000US14826,14826,ZCTA5 14826,22546,2201
8600000US14827,14827,ZCTA5 14827,25086,10692
8600000US14830,14830,ZCTA5 14830,34912,2872
8600000US14836,14836,ZCTA5 14836,28264,4319
8600000US14837,14837,ZCTA5 14837,26681,2706
8600000US14838,14838,ZCTA5 14838,27692,2207
8600000US14839,14839,ZCTA5 14839,21942,4895
8600000US14840,14840,ZCTA5 14840,37677,3760
8600000US14841,14841,ZCTA5 14841,42710,24088
8600000US14842,14842,ZCTA5 14842,17496,4941
8600000US14843,14843,ZCTA5 14843,23145,1322
8600000US14845,14845,ZCTA5 14845,33776,1726
8600000US14846,14846,ZCTA5 14846,24336,2596
8600000US14847,14847,ZCTA5 14847,25905,3062
8600000US14850,14850,ZCTA5 14850,29652,1115
8600000US14853,14853,ZCTA5 14853,2208,478
8600000US14854,14854,ZCTA5 14854,58440,13294
8600000US14855,14855,ZCTA5 14855,17770,3164
8600000US14856,14856,ZCTA5 14856,10516,4856
8600000US14858,14858,ZCTA5 14858,24548,3155
8600000US14859,14859,ZCTA5 14859,27406,5822
8600000US14860,14860,ZCTA5 14860,26972,3258
8600000US14861,14861,ZCTA5 14861,26346,3544
8600000US14864,14864,ZCTA5 14864,27319,7327
8600000US14865,14865,ZCTA5 14865,22655,2300
8600000US14867,14867,ZCTA5 14867,29837,4792
8600000US14869,14869,ZCTA5 14869,26904,2998
8600000US14870,14870,ZCTA5 14870,35472,2871
8600000US14871,14871,ZCTA5 14871,29784,3326
8600000US14872,14872,ZCTA5 14872,34017,8129
8600000US14873,14873,ZCTA5 14873,23200,2322
8600000US14874,14874,ZCTA5 14874,29182,5998
8600000US14877,14877,ZCTA5 14877,29131,6470
8600000US14878,14878,ZCTA5 14878,43828,16668
8600000US14879,14879,ZCTA5 14879,25574,3285
8600000US14880,14880,ZCTA5 14880,25451,2614
8600000US14881,14881,ZCTA5 14881,52596,23365
8600000US14882,14882,ZCTA5 14882,37113,4515
8600000US14883,14883,ZCTA5 14883,26298,3422
8600000US14884,14884,ZCTA5 14884,33714,5028
8600000US14885,14885,ZCTA5 14885,19709,2670
8600000US14886,14886,ZCTA5 14886,32556,2478
8600000US14889,14889,ZCTA5 14889,23719,2573
8600000US14891,14891,ZCTA5 14891,24134,2140
8600000US14892,14892,ZCTA5 14892,25163,2081
8600000US14894,14894,ZCTA5 14894,23494,2959
8600000US14895,14895,ZCTA5 14895,25757,1800
8600000US14897,14897,ZCTA5 14897,22172,2636
8600000US14898,14898,ZCTA5 14898,17567,2242
8600000US14901,14901,ZCTA5 14901,15490,943
8600000US14903,14903,ZCTA5 14903,32376,4271
8600000US14904,14904,ZCTA5 14904,21441,1590
8600000US14905,14905,ZCTA5 14905,36966,4707
