Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2015 Inflation-adjusted dollars)
8600000US14550,14550,ZCTA5 14550,34234,12744
8600000US14551,14551,ZCTA5 14551,21078,1739
8600000US14555,14555,ZCTA5 14555,31018,4916
8600000US14559,14559,ZCTA5 14559,32308,1813
8600000US14560,14560,ZCTA5 14560,27478,3718
8600000US14561,14561,ZCTA5 14561,29482,4537
8600000US14564,14564,ZCTA5 14564,48022,5404
8600000US14568,14568,ZCTA5 14568,28618,2601
8600000US14569,14569,ZCTA5 14569,24599,1922
8600000US14571,14571,ZCTA5 14571,31220,4693
8600000US14572,14572,ZCTA5 14572,22533,1936
8600000US14580,14580,ZCTA5 14580,34769,1150
8600000US14585,14585,ZCTA5 14585,37163,10340
8600000US14586,14586,ZCTA5 14586,28320,1782
8600000US14588,14588,ZCTA5 14588,7959,3537
8600000US14589,14589,ZCTA5 14589,28091,5054
8600000US14590,14590,ZCTA5 14590,23148,1662
8600000US14591,14591,ZCTA5 14591,27778,2530
8600000US14592,14592,ZCTA5 14592,36255,11482
8600000US14604,14604,ZCTA5 14604,20396,4259
8600000US14605,14605,ZCTA5 14605,11096,1385
8600000US14606,14606,ZCTA5 14606,19937,1026
8600000US14607,14607,ZCTA5 14607,34576,2755
8600000US14608,14608,ZCTA5 14608,13815,1208
8600000US14609,14609,ZCTA5 14609,21770,1094
8600000US14610,14610,ZCTA5 14610,44466,3552
8600000US14611,14611,ZCTA5 14611,13916,833
8600000US14612,14612,ZCTA5 14612,31737,1235
8600000US14613,14613,ZCTA5 14613,15549,1242
8600000US14614,14614,ZCTA5 14614,7544,3207
8600000US14615,14615,ZCTA5 14615,21066,1443
8600000US14616,14616,ZCTA5 14616,24872,2231
8600000US14617,14617,ZCTA5 14617,31659,1153
8600000US14618,14618,ZCTA5 14618,46666,2944
8600000US14619,14619,ZCTA5 14619,20798,4437
8600000US14620,14620,ZCTA5 14620,26780,1834
8600000US14621,14621,ZCTA5 14621,13607,630
8600000US14622,14622,ZCTA5 14622,29086,1300
8600000US14623,14623,ZCTA5 14623,23180,1829
8600000US14624,14624,ZCTA5 14624,28305,893
8600000US14625,14625,ZCTA5 14625,43457,6076
8600000US14626,14626,ZCTA5 14626,29653,1189
8600000US14627,14627,ZCTA5 14627,8523,2403
8600000US14701,14701,ZCTA5 14701,20824,683
8600000US14706,14706,ZCTA5 14706,26222,1676
8600000US14707,14707,ZCTA5 14707,24216,4255
8600000US14708,14708,ZCTA5 14708,23013,4838
8600000US14709,14709,ZCTA5 14709,20751,1962
8600000US14710,14710,ZCTA5 14710,26609,1824
8600000US14711,14711,ZCTA5 14711,17772,1898
8600000US14712,14712,ZCTA5 14712,31380,5885
8600000US14714,14714,ZCTA5 14714,19780,3190
8600000US14715,14715,ZCTA5 14715,20786,2285
8600000US14716,14716,ZCTA5 14716,16301,1710
8600000US14717,14717,ZCTA5 14717,24277,3782
8600000US14718,14718,ZCTA5 14718,23061,2301
8600000US14719,14719,ZCTA5 14719,23421,2496
8600000US14720,14720,ZCTA5 14720,22376,5227
8600000US14721,14721,ZCTA5 14721,18479,3509
8600000US14722,14722,ZCTA5 14722,31391,13360
8600000US14723,14723,ZCTA5 14723,23440,2073
8600000US14724,14724,ZCTA5 14724,25032,3353
8600000US14726,14726,ZCTA5 14726,12380,1655
8600000US14727,14727,ZCTA5 14727,27637,3688
8600000US14728,14728,ZCTA5 14728,33547,9747
8600000US14729,14729,ZCTA5 14729,31002,6123
8600000US14731,14731,ZCTA5 14731,36460,5438
8600000US14732,14732,ZCTA5 14732,21328,3878
8600000US14733,14733,ZCTA5 14733,20588,2085
8600000US14735,14735,ZCTA5 14735,20311,1809
8600000US14736,14736,ZCTA5 14736,24904,7759
8600000US14737,14737,ZCTA5 14737,21243,1533
8600000US14738,14738,ZCTA5 14738,25129,3000
8600000US14739,14739,ZCTA5 14739,17924,1757
8600000US14740,14740,ZCTA5 14740,26393,3437
8600000US14741,14741,ZCTA5 14741,23169,2048
8600000US14742,14742,ZCTA5 14742,25666,6085
8600000US14743,14743,ZCTA5 14743,19559,2955
8600000US14744,14744,ZCTA5 14744,13732,1388
8600000US14747,14747,ZCTA5 14747,23070,2504
8600000US14748,14748,ZCTA5 14748,18038,3746
8600000US14750,14750,ZCTA5 14750,33401,3851
8600000US14752,14752,ZCTA5 14752,26362,11701
8600000US14753,14753,ZCTA5 14753,19983,2079
8600000US14754,14754,ZCTA5 14754,21535,2846
8600000US14755,14755,ZCTA5 14755,20659,1541
8600000US14756,14756,ZCTA5 14756,21558,16567
8600000US14757,14757,ZCTA5 14757,28669,8926
8600000US14760,14760,ZCTA5 14760,25377,1548
8600000US14767,14767,ZCTA5 14767,17558,1716
8600000US14769,14769,ZCTA5 14769,21299,5086
8600000US14770,14770,ZCTA5 14770,26495,2831
8600000US14772,14772,ZCTA5 14772,18904,1569
8600000US14774,14774,ZCTA5 14774,17692,6286
8600000US14775,14775,ZCTA5 14775,22316,2770
8600000US14777,14777,ZCTA5 14777,21464,3411
8600000US14778,14778,ZCTA5 14778,2976,529
8600000US14779,14779,ZCTA5 14779,17113,814
8600000US14781,14781,ZCTA5 14781,19428,2532
8600000US14782,14782,ZCTA5 14782,18894,2353
8600000US14783,14783,ZCTA5 14783,18923,3707
8600000US14784,14784,ZCTA5 14784,17565,2954
8600000US14787,14787,ZCTA5 14787,22376,1597
8600000US14788,14788,ZCTA5 14788,28335,12899
8600000US14801,14801,ZCTA5 14801,21219,1839
8600000US14802,14802,ZCTA5 14802,7626,1175
8600000US14803,14803,ZCTA5 14803,27602,3673
8600000US14804,14804,ZCTA5 14804,25644,2546
8600000US14805,14805,ZCTA5 14805,25791,3801
8600000US14806,14806,ZCTA5 14806,23440,2447
8600000US14807,14807,ZCTA5 14807,24825,2040
8600000US14808,14808,ZCTA5 14808,23222,5199
8600000US14809,14809,ZCTA5 14809,23470,2307
8600000US14810,14810,ZCTA5 14810,21323,1398
8600000US14812,14812,ZCTA5 14812,22661,1605
8600000US14813,14813,ZCTA5 14813,22294,2035
8600000US14814,14814,ZCTA5 14814,28612,4593
8600000US14815,14815,ZCTA5 14815,29624,8073
8600000US14816,14816,ZCTA5 14816,24196,8802
8600000US14817,14817,ZCTA5 14817,28601,4760
8600000US14818,14818,ZCTA5 14818,27439,4199
8600000US14819,14819,ZCTA5 14819,21134,5556
8600000US14820,14820,ZCTA5 14820,20792,3301
8600000US14821,14821,ZCTA5 14821,25913,3070
8600000US14822,14822,ZCTA5 14822,16500,3408
8600000US14823,14823,ZCTA5 14823,21915,2381
8600000US14824,14824,ZCTA5 14824,29031,5594
8600000US14825,14825,ZCTA5 14825,25531,3584
8600000US14826,14826,ZCTA5 14826,22523,2169
8600000US14827,14827,ZCTA5 14827,17639,12856
8600000US14830,14830,ZCTA5 14830,32409,2150
8600000US14836,14836,ZCTA5 14836,26920,3998
8600000US14837,14837,ZCTA5 14837,24999,2546
8600000US14838,14838,ZCTA5 14838,24546,1553
8600000US14839,14839,ZCTA5 14839,22713,3195
8600000US14840,14840,ZCTA5 14840,34739,3366
8600000US14841,14841,ZCTA5 14841,45474,16160
8600000US14842,14842,ZCTA5 14842,34067,9599
8600000US14843,14843,ZCTA5 14843,21272,1163
8600000US14845,14845,ZCTA5 14845,33105,1645
8600000US14846,14846,ZCTA5 14846,23897,1885
8600000US14847,14847,ZCTA5 14847,26357,2297
8600000US14850,14850,ZCTA5 14850,27974,1333
8600000US14853,14853,ZCTA5 14853,2424,473
8600000US14855,14855,ZCTA5 14855,16426,3262
8600000US14856,14856,ZCTA5 14856,22348,4053
8600000US14858,14858,ZCTA5 14858,23663,2569
8600000US14859,14859,ZCTA5 14859,26346,4178
8600000US14860,14860,ZCTA5 14860,26133,2909
8600000US14861,14861,ZCTA5 14861,28449,4732
8600000US14864,14864,ZCTA5 14864,28679,7615
8600000US14865,14865,ZCTA5 14865,20467,2002
8600000US14867,14867,ZCTA5 14867,23240,3020
8600000US14869,14869,ZCTA5 14869,24720,2389
8600000US14870,14870,ZCTA5 14870,34278,2979
8600000US14871,14871,ZCTA5 14871,26885,2382
8600000US14872,14872,ZCTA5 14872,31209,5323
8600000US14873,14873,ZCTA5 14873,21606,2059
8600000US14874,14874,ZCTA5 14874,23069,6686
8600000US14877,14877,ZCTA5 14877,25613,5561
8600000US14878,14878,ZCTA5 14878,35026,10802
8600000US14879,14879,ZCTA5 14879,25665,3717
8600000US14880,14880,ZCTA5 14880,25483,2268
8600000US14881,14881,ZCTA5 14881,38466,21124
8600000US14882,14882,ZCTA5 14882,41939,10923
8600000US14883,14883,ZCTA5 14883,25996,3689
8600000US14884,14884,ZCTA5 14884,33220,4821
8600000US14885,14885,ZCTA5 14885,18271,3267
8600000US14886,14886,ZCTA5 14886,31730,2968
8600000US14889,14889,ZCTA5 14889,24550,2661
8600000US14891,14891,ZCTA5 14891,23705,1603
8600000US14892,14892,ZCTA5 14892,26334,3031
8600000US14893,14893,ZCTA5 14893,27525,13807
8600000US14894,14894,ZCTA5 14894,20031,2824
8600000US14895,14895,ZCTA5 14895,23712,1492
8600000US14897,14897,ZCTA5 14897,20976,2210
8600000US14898,14898,ZCTA5 14898,15308,2318
8600000US14901,14901,ZCTA5 14901,13832,1346
8600000US14903,14903,ZCTA5 14903,29965,4153
8600000US14904,14904,ZCTA5 14904,20399,1116
8600000US14905,14905,ZCTA5 14905,39803,5733
